Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(f),the regional office of the Department of Indian Affairs and Northern Development that is situated in the Northwest Territories; and,general provision deposit agreement,regional office department indian affair northern development situated northwest territory
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.13 DEPOSIT OF AGREEMENT,2.13.1(0)(g),such other places as the Minister deems necessary.,general provision deposit agreement,place minister deems necessary
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.1,"Subject to chapter 6, the Supreme Court of the Northwest Territories shall have exclusive jurisdiction in respect of any action or proceeding respecting the interpretation or application of the Agreement including the jurisdiction of the following bodies:",general provision jurisdiction court,subject supreme court northwest territory shall exclusive jurisdiction respect action proceeding respecting interpretation application agreement including jurisdiction following body
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.1(0)(a),the Wekeezhii Renewable Resources Board;,general provision jurisdiction court,wekeezhii renewable resource board
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.1(0)(b),the Surface Rights Board;,general provision jurisdiction court,surface right board
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.1(0)(c),the Mackenzie Valley Environmental Impact Review Board; and,general provision jurisdiction court,mackenzie valley environmental impact review board
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.1(0)(d),the Wekeezhii Land and Water Board.,general provision jurisdiction court,wekeezhii land water board
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.2,"The Supreme Court of the Northwest Territories shall have exclusive jurisdiction to review, on a question of law or jurisdiction,",general provision jurisdiction court,supreme court northwest territory shall exclusive jurisdiction review question law jurisdiction
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.2(0)(a),an enrolment appeal decision under 3.5; and,general provision jurisdiction court,enrolment appeal decision
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.2(0)(b),a decision of an arbitrator under 6.5.,general provision jurisdiction court,decision arbitrator
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.3,The Supreme Court of the Northwest Territories shall have exclusive jurisdiction for probate and administration of estates of Tlicho Citizens resident in the Northwest Territories at the time of death.,general provision jurisdiction court,supreme court northwest territory shall exclusive jurisdiction probate administration estate citizen resident northwest territory time death
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.4,"For greater certainty, no Tlicho law shall be interpreted to affect the inherent jurisdiction of the Supreme Court of the Northwest Territories with respect to children and legally incompetent persons.",general provision jurisdiction court,greater certainty law shall interpreted affect inherent jurisdiction supreme court northwest territory respect child legally incompetent person
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.5,"Unless otherwise agreed by government and the Tlicho Government,",general provision jurisdiction court,unless otherwise agreed government government
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.5(0)(a),the Territorial Court or a justice of the peace with authority in the Northwest Territories shall have jurisdiction to hear and determine proceedings for violations of Tlicho laws and to impose sanctions for such violations;,general provision jurisdiction court,territorial court justice peace authority northwest territory shall jurisdiction hear determine proceeding violation law impose sanction violation
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.5(0)(b),"in relation to a civil matter arising under Tlicho laws, the Supreme Court or Territorial Court of the Northwest Territories, if it has jurisdiction to hear and determine a similar civil matter arising under the laws of the Government of Canada or the Government of the Northwest Territories, shall have jurisdiction to hear and determine that matter arising under Tlicho laws, except where the Tlicho laws provide for it to be heard and determined other than by a court;",general provision jurisdiction court,relation civil matter arising law supreme court territorial court northwest territory jurisdiction hear determine similar civil matter arising law government canada government northwest territory shall jurisdiction hear determine matter arising law except law provide heard determined court
Tlicho Agreement,2003,Chapter 2 - General Provisions,2.14 JURISDICTION OF COURTS,2.14.5(0)(c),"the Supreme Court of the Northwest Territories shall have jurisdiction to review on a question of law or jurisdiction a final decision of a trustee or an administrative board, commission or tribunal or other body established by the Tlicho Government or, where Tlicho laws so provide, to hear and determine an appeal of such a decision;",general provision jurisdiction court,supreme court northwest territory shall jurisdiction review question law jurisdiction final decision trustee administrative board commission tribunal body established government law provide hear determine appeal decision
