Agreement,Year,Part,Section,Provision Reference,Provision Text,search_part,search_text
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,12.,"On the request of Tsawwassen First Nation, British Columbia will Consult with Tsawwassen First Nation in respect of the regulation of traffic and transportation on a Crown Corridor that is adjacent to Tsawwassen Lands.",access crown corridor,request british columbia consult respect regulation traffic transportation crown corridor adjacent land
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,13.,Tsawwassen First Nation will Consult with British Columbia in respect of land use decisions of Tsawwassen First Nation relating to the development of Tsawwassen Lands adjacent to Crown Corridors.,access crown corridor,consult british columbia respect land use decision relating development land adjacent crown corridor
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,14.,British Columbia will Consult with Tsawwassen First Nation in respect of the development of any new Crown Corridor adjacent to Tsawwassen Lands.,access crown corridor,british columbia consult respect development new crown corridor adjacent land
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.,"On Tsawwassen Lands adjacent to Crown Corridors, and only to the extent reasonably required to protect the safety of the users of Crown Corridors, British Columbia has the authority to regulate all matters relating to:",access crown corridor,land adjacent crown corridor extent reasonably required protect safety user crown corridor british columbia authority regulate matter relating
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.(0)(a),"the location and design of intersecting roads giving access to Crown Corridors from Tsawwassen Lands, including:
	
	
regulating or requiring signs, signals or other traffic control devices on Crown Corridors;
regulating or requiring merging lanes, on-ramps and off-ramps; or
requirements for contributions to the cost of the matters referred to in subclauses 15.a.i and 15.a.ii; and

",access crown corridor,location design intersecting road giving access crown corridor land including regulating requiring sign signal traffic control device crown corridor regulating requiring merging lane onramps offramps requirement contribution cost matter referred subclauses ai aii
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.(0)(a)(i),"regulating or requiring signs, signals or other traffic control devices on Crown Corridors;",access crown corridor,regulating requiring sign signal traffic control device crown corridor
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.(0)(a)(ii),"regulating or requiring merging lanes, on-ramps and off-ramps; or",access crown corridor,regulating requiring merging lane onramps offramps
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.(0)(a)(iii),requirements for contributions to the cost of the matters referred to in subclauses 15.a.i and 15.a.ii; and,access crown corridor,requirement contribution cost matter referred subclauses ai aii
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,15.(0)(b),the height and location of structures,access crown corridor,height location structure
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,16.,"Subject to provincial requirements in respect of safety and emergency preparedness, including those set out in clause 15, Tsawwassen First Nation will have access from Tsawwassen Lands to a road or Crown Corridor.",access crown corridor,subject provincial requirement respect safety emergency preparedness including set clause access land road crown corridor
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,17.,"So long as British Columbia owns the Highway 17 Corridor, British Columbia retains discretion to allow a Person to use, occupy or possess the corridor for works of Public Utility.",access crown corridor,long british columbia owns highway corridor british columbia retains discretion allow person use occupy posse corridor work public utility
Tsawwassen First Nation Final Agreement,2007,Chapter 7 - Access,Crown corridors,18.,"After the Effective Date, if a Public Utility wishes to use, occupy or possess any portion of the Highway 17 Corridor for the purpose of, or relating to, the installation of new Utility Distribution Works, British Columbia will, as a condition of granting a permit or other authorization to the Public Utility for the installation of the Utility Distribution Works, require the Public Utility to give at least 15 days prior written notice to Tsawwassen First Nation of its intention to install the new Utility Distribution Works with a description of those works.",access crown corridor,effective date public utility wish use occupy posse portion highway corridor purpose relating installation new utility distribution work british columbia condition granting permit authorization public utility installation utility distribution work require public utility give least day prior written notice intention install new utility distribution work description work
